,itemid,num_patients
3624,6063,1
3625,6064,1
3626,6065,1
3627,6066,1
3628,6067,1
3629,6068,1
3630,6069,1
3631,6070,1
3632,6071,2
3633,6072,1
3634,6073,3
3635,6074,2
3636,6075,1
3637,6076,1
3638,6078,1
3639,6079,1
3640,6081,3
3641,6082,1
3642,6083,1
3643,6084,1
3644,6085,1
3645,6086,1
3646,6087,1
3647,6088,1
3648,6090,1
3649,6091,1
3650,6092,1
3651,6093,1
3652,6094,2
3653,6095,5
3654,6096,1
3655,6097,1
3656,6098,1
3657,6099,3
3658,6100,3
3659,6101,3
3660,6102,3
3661,6103,3
3662,6104,1
3663,6105,1
3664,6106,1
3665,6107,1
3666,6108,1
3667,6109,1
3668,6110,1
3669,6111,1
3670,6112,1
3671,6113,1
3672,6114,2
3673,6115,1
3674,6116,1
3675,6117,1
3676,6118,1
3677,6119,7
3678,6120,1
3679,6121,7
3680,6122,1
3681,6123,1
3682,6124,1
3683,6125,1
3684,6126,1
3685,6127,1
3686,6128,1
3687,6129,1
3688,6130,1
3689,6131,1
3690,6132,1
3691,6133,1
3692,6134,1
3693,6135,1
3694,6137,1
3695,6142,1
3696,6143,1
3697,6144,1
3698,6145,1
3699,6146,1
3700,6147,2
3701,6148,3
3702,6149,2
3703,6150,2
3704,6151,2
3705,6153,1
3706,6154,2
3707,6155,1
3708,6156,1
3709,6157,1
3710,6158,1
3711,6160,1
3712,6161,1
3713,6162,1
3714,6163,1
3715,6164,1
3716,6165,2
3717,6166,1
3718,6167,1
3719,6168,1
3720,6169,1
3721,6170,1
3722,6171,1
3723,6172,1
3724,6173,3
3725,6174,1
3726,6175,1
3727,6177,3
3728,6178,5
3729,6179,1
3730,6180,6
3731,6181,1
3732,6182,1
3733,6183,1
3734,6184,1
3735,6185,1
3736,6186,1
3737,6187,1
3738,6188,1
3739,6189,1
3740,6190,1
3741,6191,1
3742,6192,1
3743,6193,1
3744,6196,1
3745,6197,2
3746,6198,1
3747,6199,1
3748,6200,3
3749,6201,5
3750,6202,1
3751,6203,1
3752,6204,2
3753,6205,1
3754,6206,7195
3755,6207,7185
3756,6208,7775
3757,6209,1
3758,6210,1
3759,6211,1
3760,6212,2
3761,6213,3
3762,6214,1
3763,6215,3
3764,6216,1
3765,6217,1
3766,6219,1
3767,6220,1
3768,6221,1
3769,6222,1
3770,6223,1
3771,6224,1
3772,6225,1
3773,6226,1
3774,6227,1
3775,6228,1
3776,6230,6
3777,6231,1
3778,6232,1
3779,6233,1
3780,6234,2
3781,6235,1
3782,6236,1
3783,6237,1
3784,6238,1
3785,6239,1
3786,6240,1
3787,6243,1
3788,6244,1
3789,6245,1
3790,6246,1
3791,6247,1
3792,6248,1
3793,6249,1
3794,6250,1
3795,6251,1
3796,6252,2
3797,6253,1
3798,6254,1
3799,6255,1
3800,6256,2
3801,6257,1
3802,6258,2
3803,6259,1
3804,6260,1
3805,6261,3
3806,6262,1
3807,6263,1
3808,6264,1
3809,6265,1
3810,6266,1
3811,6267,6
3812,6268,2
3813,6269,1
3814,6270,1
3815,6271,1
3816,6272,1
3817,6273,3
3818,6274,1
3819,6275,1
3820,6276,1
3821,6277,1
3822,6278,4
3823,6279,1
3824,6280,2
3825,6281,1
3826,6282,19
3827,6283,1
3828,6284,2
3829,6285,1
3830,6286,1
3831,6287,1
3832,6288,2
3833,6289,1
3834,6290,1
3835,6291,1
3836,6292,1
3837,6293,1
3838,6294,1
3839,6296,2
3840,6297,1
3841,6298,1
3842,6299,5
3843,6300,1
3844,6301,2
3845,6302,2
3846,6303,1
3847,6304,1
3848,6305,1
3849,6306,1
3850,6307,1
3851,6308,4
3852,6309,1
3853,6310,1
3854,6311,1
3855,6312,6
3856,6313,1
3857,6315,3
3858,6316,1
3859,6317,1
3860,6319,1
3861,6322,1
3862,6323,1
3863,6324,1
3864,6326,3
3865,6330,10
3866,6332,1
3867,6333,12
3868,6334,1
3869,6336,4
3870,6337,1
3871,6338,1
3872,6339,1
3873,6342,1
3874,6344,7
3875,6346,7
3876,6347,1
3877,6349,1
3878,6350,1
3879,6351,2
3880,6352,1
3881,6353,1
3882,6359,1
3883,6363,1
3884,6364,1
3885,6366,2
3886,6367,1
3887,6368,2
3888,6369,2
3889,6375,5
3890,6378,4
3891,6379,6
3892,6381,39
3893,6384,5
3894,6391,1
3895,6394,2
3896,6395,6
3897,6396,6
3898,6398,1
3899,6399,1
3900,6402,1
3901,6406,1
3902,6407,1
3903,6408,2
3904,6409,4
3905,6410,1
3906,6411,1
3907,6414,1
3908,6415,1
3909,6416,1
3910,6417,3
3911,6419,1
3912,6420,1
3913,6422,1
3914,6423,2
3915,6424,1
3916,6428,1
3917,6429,1
3918,6430,1
3919,6433,1
3920,6434,2
3921,6437,1
3922,6438,2
3923,6439,2
3924,6443,1
3925,6444,1
3926,6448,1
3927,6449,1
3928,6451,15
3929,6453,16
3930,6454,10
3931,6457,1
3932,6458,1
3933,6461,1
3934,6463,1
3935,6465,1
3936,6466,1
3937,6467,1
3938,6469,1
3939,6470,1
3940,6471,2
3941,6480,1
3942,6481,1
3943,6482,1
3944,6483,1
3945,6484,1
3946,6485,1
3947,6486,1
3948,6487,1
3949,6489,2
3950,6498,2
3951,6503,1
3952,6507,1
3953,6509,1
3954,6510,2
3955,6512,1
3956,6513,1
3957,6515,1
3958,6517,1
3959,6520,2
3960,6521,2
3961,6522,3
3962,6525,1
3963,6528,1
3964,6533,1
3965,6535,1
3966,6536,3
3967,6537,4
3968,6538,2
3969,6540,1
3970,6541,1
3971,6542,1
3972,6546,1
3973,6552,1
3974,6553,1
3975,6556,7
3976,6562,1
3977,6573,1
3978,6577,2
3979,6578,1
3980,6579,1
3981,6582,1
3982,6584,1
3983,6585,1
3984,6586,2
3985,6587,1
3986,6590,1
3987,6593,1
3988,6596,1
3989,6599,1
3990,6601,1
3991,6603,1
3992,6604,1
3993,6605,1
3994,6607,1
3995,6609,1
3996,6610,2
3997,6612,1
3998,6616,1
3999,6618,1
4000,6620,1
4001,6621,6
4002,6622,3
4003,6627,10
4004,6628,2
4005,6629,1
4006,6630,1
4007,6631,3
4008,6632,1
4009,6635,1
4010,6636,1
4011,6637,1
4012,6639,1
4013,6640,1
4014,6641,1
4015,6643,1
4016,6644,2
4017,6645,5
4018,6647,1
4019,6650,1
4020,6651,1
4021,6653,1
4022,6655,1
4023,6656,3
4024,6657,2
4025,6659,1
4026,6663,3
4027,6667,1
4028,6669,1
4029,6670,1
4030,6671,1
4031,6672,1
4032,6678,1
4033,6680,1
4034,6681,2
4035,6682,1
4036,6686,3
4037,6687,1
4038,6688,1
4039,6689,1
4040,6690,5
4041,6691,1
4042,6701,472
4043,6702,472
4044,6719,5
4045,6720,1
4046,6725,1
4047,6729,1
4048,6737,1
4049,6738,1
4050,6739,1
4051,6740,1
4052,6741,1
4053,6748,1
4054,6749,1
4055,6750,1
4056,6751,1
4057,6752,1
4058,6753,3
4059,6754,4
4060,6756,1
4061,6758,1
4062,6762,1
4063,6763,1
4064,6764,1
4065,6766,1
4066,6767,1
4067,6768,1
4068,6773,2
4069,6774,2
4070,6778,5
4071,6782,3
4072,6783,2
4073,6784,1
4074,6785,1
4075,6790,1
4076,6792,1
4077,6793,1
4078,6794,1
4079,6795,1
4080,6799,1
4081,6806,1
4082,6807,1
4083,6810,1
4084,6812,1
4085,6815,1
4086,6817,1
4087,6819,1
4088,6820,2
4089,6826,1
4090,6828,1
4091,6830,1
4092,6831,1
4093,6832,1
4094,6835,1
4095,6838,1
4096,6841,1
4097,6842,1
4098,6843,1
4099,6845,1
4100,6846,1
4101,6848,1
4102,6851,12
4103,6852,2
4104,6854,1
4105,6859,1
4106,6860,1
4107,6861,1
4108,6862,1
4109,6864,4
4110,6868,2
4111,6870,1
4112,6871,1
4113,6872,1
4114,6873,1
4115,6875,1
4116,6885,1
4117,6889,1
4118,6891,2
4119,6893,1
4120,6895,1
4121,6896,1
4122,6898,1
4123,6906,1
4124,6908,1
4125,6912,1
4126,6916,2
4127,6919,1
4128,6920,1
4129,6921,1
4130,6922,1
4131,6924,1
4132,6926,1
4133,6927,1
4134,6928,1
4135,6930,1
4136,6931,1
4137,6932,1
4138,6933,1
4139,6934,1
4140,6935,1
4141,6937,1
4142,6938,1
4143,6939,3
4144,6940,1
4145,6943,1
4146,6944,1
4147,6945,1
4148,6947,2
4149,6948,1
4150,6952,1
4151,6957,2
4152,6960,4
4153,6963,6
4154,6964,1
4155,6967,1
4156,6968,2
4157,6969,1
4158,6970,1
4159,6974,1
4160,6975,4
4161,6978,1
4162,6981,1
4163,6982,1
4164,6985,1
4165,6987,1
4166,7000,1
4167,7002,1
4168,7003,1
4169,7004,1
4170,7009,1
4171,7015,1
4172,7018,1
4173,7019,2
4174,7020,1
4175,7021,1
4176,7022,1
4177,7023,1
4178,7025,1
4179,7026,1
4180,7027,3
4181,7029,2
4182,7031,2
4183,7032,1
4184,7033,4
4185,7036,1
4186,7041,1
4187,7043,1
4188,7044,1
4189,7045,1
4190,7051,1
4191,7052,1
4192,7058,2
4193,7060,1
4194,7061,1
4195,7062,1
4196,7063,2
4197,7065,1
4198,7070,1
4199,7073,6
4200,7074,625
4201,7075,389
4202,7076,24
4203,7078,42
4204,7081,1
4205,7082,1
4206,7084,1
4207,7085,1
4208,7086,1
4209,7088,1
4210,7089,1
4211,7090,2
4212,7091,1
4213,7092,2
4214,7093,1
4215,7094,2
4216,7095,8
4217,7096,1
4218,7107,2
4219,7108,11
4220,7111,1
4221,7112,1
4222,7114,2
4223,7116,1
4224,7118,3
4225,7119,1
4226,7120,1
4227,7121,1
4228,7123,1
4229,7124,1
4230,7126,1
4231,7128,1
4232,7132,1
4233,7133,1
4234,7135,1
4235,7138,1
4236,7141,1
4237,7146,1
4238,7151,2262
4239,7158,1
4240,7161,7
4241,7166,1
4242,7170,1
4243,7174,1
4244,7176,1
4245,7179,1
4246,7182,1
4247,7185,1
4248,7193,1
4249,7194,1
4250,7200,2
4251,7204,1
4252,7209,1
4253,7210,1
4254,7211,1
4255,7213,1
4256,7214,1
4257,7219,1
4258,7220,1
4259,7221,1
4260,7222,1
4261,7223,1
4262,7225,2
4263,7226,3
4264,7227,2
4265,7229,1
4266,7232,2
4267,7234,1
4268,7235,1
4269,7236,1
4270,7241,1
4271,7242,1
4272,7243,1
4273,7245,1
4274,7246,1
4275,7251,1
4276,7252,2
4277,7253,1
4278,7254,1
4279,7258,1
4280,7259,5
4281,7260,1
4282,7262,1
4283,7263,1
4284,7268,3
4285,7269,1
4286,7272,1
4287,7276,1
4288,7277,3
4289,7280,1
4290,7281,2
4291,7286,2
4292,7287,1
4293,7288,1
4294,7289,1
4295,7292,1
4296,7293,1
4297,7294,2
4298,7300,5
4299,7301,1
4300,7303,1
4301,7308,1
4302,7318,1
4303,7319,1
4304,7325,1
4305,7327,1
4306,7328,1
4307,7332,1
4308,7337,1
4309,7338,1
4310,7339,1
4311,7341,1
4312,7345,1
4313,7349,6
4314,7351,2
4315,7352,1
4316,7353,1
4317,7354,1
4318,7355,1
4319,7356,1
4320,7359,1
4321,7361,1
4322,7362,2
4323,7363,2
4324,7364,1
4325,7372,1
4326,7375,1
4327,7379,4
4328,7380,1
4329,7383,1
4330,7385,1
4331,7389,1
4332,7391,1
4333,7394,1
4334,7396,1
4335,7397,1
4336,7400,1
4337,7402,1
4338,7403,1
4339,7406,1
4340,7407,1
4341,7409,1
4342,7414,5
4343,7421,1
4344,7422,1
4345,7423,1
4346,7424,1
4347,7425,1
4348,7431,5
4349,7435,1
4350,7439,1
4351,7440,1
4352,7443,1
4353,7449,1
4354,7453,2
4355,7454,7
4356,7458,1
4357,7459,1
4358,7460,1
4359,7461,1
4360,7462,1
4361,7464,1
4362,7469,4
4363,7470,1
4364,7471,2
4365,7474,1
4366,7477,1
4367,7482,1
4368,7485,1
4369,7486,1
4370,7488,1
4371,7493,1
4372,7499,1
4373,7500,1
4374,7504,1
4375,7505,2
4376,7508,1
4377,7515,5
4378,7516,1
4379,7517,1
4380,7520,1
4381,7524,2
4382,7528,1
4383,7531,2
4384,7532,1
4385,7534,1
4386,7535,1
4387,7540,1
4388,7541,1
4389,7542,1
4390,7544,1
4391,7546,1
4392,7547,1
4393,7550,3
4394,7551,1
4395,7565,1
4396,7568,1
4397,7570,1
4398,7571,1
4399,7573,2
4400,7574,3
4401,7579,1
4402,7581,1
4403,7582,1
4404,7585,3
4405,7587,2
4406,7589,1
4407,7592,1
4408,7594,1
4409,7595,1
4410,7597,1
4411,7599,3
4412,7600,1
4413,7601,1
4414,7602,3
4415,7606,1
4416,7607,1
4417,7608,1
4418,7610,1
4419,7611,1
4420,7612,2
4421,7614,1
4422,7615,1
4423,7618,1
4424,7620,1
4425,7622,1
4426,7625,1
4427,7626,1
4428,7631,2
4429,7632,1
4430,7638,1
4431,7639,2
4432,7642,1
4433,7643,1
4434,7645,1
4435,7646,1
4436,7647,1
4437,7648,1
4438,7649,1
4439,7650,1
4440,7652,3
4441,7654,1
4442,7655,1
4443,7663,1
4444,7667,1
4445,7668,1
4446,7671,1
4447,7672,1
4448,7675,1
4449,7680,1
4450,7683,2
4451,7687,1
4452,7688,1
4453,7689,1
4454,7691,1
4455,7692,2
4456,7694,1
4457,7697,2
4458,7699,1
4459,7709,1
4460,7717,1
4461,7720,1
4462,7722,1
4463,7730,1
4464,7731,1
4465,7732,1
4466,7737,1
4467,7743,1
4468,7745,5
4469,7746,1
4470,7747,1
4471,7748,1
4472,7751,2
4473,7757,1
4474,7760,1
4475,7762,2
4476,7765,1
4477,7767,1
4478,7771,1
4479,7772,1
4480,7773,1
4481,7774,1
4482,7777,1
4483,7778,1
4484,7779,1
4485,7780,1
4486,7785,1
4487,7787,1
4488,7790,1
4489,7792,2
4490,7796,1
4491,7797,1
4492,7798,1
4493,7799,1
4494,7802,1
4495,7803,1
4496,7808,1
4497,7809,1
4498,7811,1
4499,7812,1
4500,7814,1
4501,7815,1
4502,7816,1
4503,7818,1
4504,7822,1
4505,7823,2
4506,7825,1
4507,7826,1
4508,7831,1
4509,7832,1
4510,7833,1
4511,7835,1
4512,7837,1
4513,7838,1
4514,7840,2
4515,7841,1
4516,7845,1
4517,7847,1
4518,7850,1
4519,7853,1
4520,7854,1
4521,7856,4
4522,7858,1
4523,7861,1
4524,7862,1
4525,7869,2
4526,7871,1
4527,7875,1
4528,7882,1
4529,7884,1
4530,7885,1
4531,7887,1
4532,7888,1
4533,7890,3
4534,7892,1
4535,7896,7
4536,7901,1
4537,7902,1
4538,7903,1
4539,7907,1
4540,7908,3
4541,7909,1
4542,7910,1
4543,7911,1
4544,7914,3964
4545,7915,4152
4546,7919,1
4547,7920,1
4548,7921,11
4549,7924,2
4550,7925,1
4551,7928,1
4552,7934,1
4553,7936,1
4554,7940,1
4555,7943,1
4556,7947,1
4557,7948,1
4558,7949,1
4559,7951,1
4560,7953,1
4561,7954,1
4562,7955,1
4563,7958,1
4564,7961,1
4565,7965,1
4566,7966,1
4567,7967,1
4568,7968,1
4569,7969,1
4570,7973,1
4571,7976,1
4572,7981,1
4573,7982,1
4574,7983,4
4575,7985,1
4576,7988,1
4577,7992,1
4578,7998,1
4579,8000,1
4580,8001,1
4581,8010,2
4582,8011,3
4583,8014,1
4584,8019,1
4585,8021,2
4586,8025,1
4587,8026,1
4588,8027,1
4589,8028,1
4590,8031,1
4591,8033,1
4592,8034,1
4593,8035,1
4594,8037,1
4595,8042,1
4596,8044,1
4597,8048,1
4598,8053,1
4599,8054,1
4600,8058,2
4601,8059,1
4602,8060,1
4603,8061,1
4604,8067,1
4605,8069,1
4606,8070,2
4607,8071,1
4608,8072,1
4609,8074,1
4610,8078,1
4611,8080,1
4612,8083,1
4613,8084,1
4614,8087,1
4615,8093,1
4616,8099,1
4617,8100,1
4618,8101,1
4619,8103,1
4620,8104,1
4621,8107,1
4622,8109,1
4623,8113,1
4624,8115,1
4625,8120,1
4626,8125,1
4627,8126,1
4628,8128,1
4629,8129,1
4630,8133,1
4631,8134,1
4632,8137,1
4633,8138,1
4634,8139,1
4635,8140,1
4636,8141,1
4637,8146,1
4638,8147,1
4639,8148,1
4640,8149,1
4641,8152,1
4642,8157,2
4643,8159,2
4644,8169,1
4645,8170,1
4646,8173,1
4647,8177,1
4648,8178,1
4649,8179,1
4650,8181,1
4651,8183,1
4652,8186,1
4653,8190,1
4654,8192,1
4655,8193,1
4656,8194,1
4657,8197,2
4658,8199,1
4659,8200,1
4660,8204,1
4661,8205,2
4662,8206,1
4663,8208,1
4664,8209,1
4665,8212,1
4666,8218,1
4667,8220,1
4668,8225,1
4669,8230,1
4670,8233,1
4671,8235,1
4672,8240,2
4673,8247,2
4674,8253,1
4675,8257,1
4676,8258,1
4677,8259,1
4678,8262,1
4679,8265,1
4680,8266,1
4681,8268,1
4682,8270,1
4683,8272,1
4684,8273,1
4685,8276,1
4686,8279,1
4687,8285,1
4688,8287,1
4689,8289,2
4690,8290,1
4691,8298,1
4692,8299,1
4693,8301,2
4694,8304,1
4695,8305,1
4696,8307,1
4697,8309,2
4698,8310,1
4699,8313,1
4700,8314,1
4701,8315,2
4702,8317,1
4703,8320,2
4704,8321,1
4705,8330,1
4706,8331,2
4707,8339,1
4708,8342,1
4709,8344,1
4710,8345,1
4711,8346,1
4712,8353,1
4713,8357,1
4714,8360,1
4715,8361,1
4716,8362,140
4717,8363,143
4718,8364,3
4719,8365,3058
4720,8366,563
4721,8367,15569
4722,8368,14607
4723,8369,3914
4724,8370,1177
4725,8371,3585
4726,8372,89
4727,8373,5852
4728,8374,1605
4729,8375,331
4730,8376,47
4731,8377,920
4732,8378,3000
4733,8379,1083
4734,8380,2517
4735,8381,21883
4736,8382,12511
4737,8383,1175
4738,8384,437
4739,8385,72
4740,8386,253
4741,8387,988
4742,8388,12053
4743,8389,1159
4744,8390,11215
4745,8391,790
4746,8392,16911
4747,8393,12279
4748,8394,5743
4749,8395,2269
4750,8396,782
4751,8397,254
4752,8398,90
4753,8399,33
4754,8400,21428
4755,8401,18512
4756,8402,9503
4757,8403,3249
4758,8404,875
4759,8405,61
4760,8406,3251
4761,8407,1716
4762,8408,418
4763,8409,203
4764,8410,2414
4765,8411,1165
4766,8412,534
4767,8413,252
4768,8414,102
4769,8415,30
4770,8416,7092
4771,8417,3466
4772,8418,2980
4773,8419,824
4774,8420,207
4775,8421,63
4776,8422,6210
4777,8423,2456
4778,8424,1579
4779,8425,528
4780,8426,160
4781,8427,53
4782,8428,9372
4783,8429,5917
4784,8430,4035
4785,8431,227
4786,8432,63
4787,8433,1014
4788,8434,998
4789,8435,2742
4790,8436,1390
4791,8437,4087
4792,8438,2282
4793,8439,483
4794,8440,552
4795,8441,21808
4796,8442,64
4797,8443,485
4798,8444,244
4799,8445,128
4800,8446,220
4801,8447,484
4802,8448,6211
4803,8449,1603
4804,8450,577
4805,8451,313
4806,8452,30
4807,8453,9
4808,8454,10912
4809,8455,173
4810,8456,21400
4811,8457,1836
4812,8458,550
4813,8459,197
4814,8460,881
4815,8461,287
4816,8462,110
4817,8463,1242
4818,8464,412
4819,8465,145
4820,8466,13234
4821,8467,13357
4822,8468,3080
4823,8469,1565
4824,8470,837
4825,8471,965
4826,8472,1519
4827,8473,942
4828,8474,6315
4829,8475,4202
4830,8476,11644
4831,8477,12254
4832,8478,6071
4833,8479,1175
4834,8480,22016
4835,8481,15
4836,8482,3533
4837,8483,846
4838,8484,1957
4839,8485,5448
4840,8486,787
4841,8487,814
4842,8488,5436
4843,8489,139
4844,8491,2387
4845,8492,8193
4846,8493,756
4847,8494,94
4848,8495,1276
4849,8496,10
4850,8497,7
4851,8498,157
4852,8499,5146
4853,8500,436
4854,8501,403
4855,8502,7291
4856,8503,1332
4857,8504,1022
4858,8505,216
4859,8506,1003
4860,8507,1015
4861,8508,327
4862,8509,1
4863,8510,3024
4864,8511,133
4865,8512,964
4866,8513,58
4867,8514,950
4868,8516,479
4869,8517,1467
4870,8518,5219
4871,8519,65
4872,8520,59
4873,8521,3917
4874,8522,1128
4875,8523,616
4876,8524,242
4877,8525,73
4878,8526,1165
4879,8527,186
4880,8528,4
4881,8529,5129
4882,8530,11
4883,8531,309
4884,8532,4937
4885,8533,16
4886,8534,573
4887,8535,4491
4888,8536,6
4889,8537,5490
4890,8538,35
4891,8547,8402
4892,8548,6154
4893,8549,14496
4894,8550,296
4895,8551,13255
4896,8552,3442
4897,8553,14339
4898,8554,14453
4899,8555,471
4900,220045,17714
4901,220046,17673
4902,220047,17676
4903,220050,8850
4904,220051,8848
4905,220052,8946
4906,220056,9085
4907,220058,9073
4908,220059,2563
4909,220060,2562
4910,220061,2684
4911,220063,2563
4912,220066,2571
4913,220072,5662
4914,220073,5676
4915,220074,6117
4916,220088,1301
4917,220125,3
4918,220128,3
4919,220179,17518
4920,220180,17518
4921,220181,17508
4922,220194,101
4923,220210,17707
4924,220224,11602
4925,220227,6719
4926,220228,19253
4927,220235,11602
4928,220245,9
4929,220274,4051
4930,220277,17699
4931,220283,7
4932,220292,9187
4933,220293,9190
4934,220339,9227
4935,220507,414
4936,220545,19292
4937,220546,19254
4938,220580,503
4939,220581,3497
4940,220587,9775
4941,220602,19312
4942,220603,1484
4943,220615,19313
4944,220621,19245
4945,220624,1432
4946,220632,7644
4947,220635,18788
4948,220644,9787
4949,220645,19302
4950,220650,670
4951,220734,8864
4952,220739,17657
4953,220765,404
4954,223679,2095
4955,223751,16928
4956,223752,16929
4957,223758,12271
4958,223761,17498
4959,223762,2181
4960,223763,774
4961,223764,140
4962,223765,153
4963,223766,122
4964,223767,353
4965,223768,354
4966,223769,17667
4967,223770,17672
4968,223771,180
4969,223772,1387
4970,223773,2167
4971,223775,2
4972,223830,11663
4973,223834,14550
4974,223835,10716
4975,223872,3028
4976,223873,9187
4977,223874,9123
4978,223875,9019
4979,223876,9186
4980,223900,17655
4981,223901,17653
4982,223958,2390
4983,223960,2307
4984,223962,2537
4985,223963,356
4986,224149,506
4987,224150,505
4988,224151,505
4989,224152,505
4990,224161,17663
4991,224162,17663
4992,224166,29
4993,224167,499
4994,224168,17662
4995,224169,2401
4996,224172,1211
4997,224175,172
4998,224178,228
4999,224192,109
5000,224309,242
5001,224310,242
5002,224311,242
5003,224314,15
5004,224315,21
5005,224317,21
5006,224318,14
5007,224322,242
5008,224328,1357
5009,224329,1351
5010,224330,1350
5011,224331,823
5012,224332,1308
5013,224359,432
5014,224363,1
5015,224366,406
5016,224367,211
5017,224410,629
5018,224411,277
5019,224417,6012
5020,224418,1079
5021,224419,257
5022,224420,165
5023,224421,5036
5024,224422,5037
5025,224447,1176
5026,224562,2533
5027,224563,963
5028,224564,6363
5029,224639,10152
5030,224641,17678
5031,224643,476
5032,224645,148
5033,224646,165
5034,224647,112
5035,224652,242
5036,224654,242
5037,224659,2
5038,224660,5
5039,224661,771
5040,224662,1759
5041,224663,1305
5042,224665,1268
5043,224684,8587
5044,224685,9171
5045,224686,7930
5046,224687,9199
5047,224688,8605
5048,224689,9055
5049,224690,8926
5050,224691,170
5051,224695,9138
5052,224696,7783
5053,224697,9184
5054,224700,5883
5055,224701,8007
5056,224702,124
5057,224704,82
5058,224705,284
5059,224706,275
5060,224707,270
5061,224709,272
5062,224710,235
5063,224711,266
5064,224726,1
5065,224728,37
5066,224738,8824
5067,224743,38
5068,224746,161
5069,224747,161
5070,224749,43
5071,224750,35
5072,224751,2550
5073,224752,2320
5074,224753,2284
5075,224754,2230
5076,224755,2235
5077,224828,11601
5078,224837,1831
5079,224838,1644
5080,224839,2457
5081,224842,1318
5082,224845,305
5083,224846,2407
5084,224855,86
5085,224856,154
5086,224895,534
5087,224896,281
5088,224897,176
5089,224898,88
5090,224899,58
5091,224900,40
5092,224901,18
5093,224916,1551
5094,224917,888
5095,224918,539
5096,224919,327
5097,224920,191
5098,224921,130
5099,224922,71
5100,224923,3292
5101,224924,1879
5102,224925,1138
5103,224926,686
5104,224927,402
5105,224928,250
5106,224929,147
5107,224951,1476
5108,224952,862
5109,224953,525
5110,224954,315
5111,224955,188
5112,224956,129
5113,224957,72
5114,225067,10268
5115,225070,6777
5116,225074,9379
5117,225076,8352
5118,225078,9306
5119,225082,2578
5120,225085,2548
5121,225086,4919
5122,225087,10866
5123,225091,5460
5124,225092,12539
5125,225094,12175
5126,225103,14871
5127,225105,3970
5128,225106,11204
5129,225108,364
5130,225110,9912
5131,225112,4123
5132,225113,10515
5133,225117,6084
5134,225118,11039
5135,225122,9718
5136,225124,9465
5137,225126,10544
5138,225129,5477
5139,225133,5905
5140,225142,170
5141,225175,4946
5142,225184,13041
5143,225185,14351
5144,225187,14381
5145,225188,7658
5146,225189,4936
5147,225190,74
5148,225191,92
5149,225192,994
5150,225206,4223
5151,225209,1347
5152,225210,8637
5153,225228,957
5154,225280,6641
5155,225309,1640
5156,225310,1621
5157,225312,1668
5158,225313,12000
5159,225342,232
5160,225358,1538
5161,225389,110
5162,225398,39
5163,225416,10
5164,225417,10
5165,225418,10
5166,225419,12
5167,225420,11
5168,225421,10
5169,225422,19
5170,225423,10
5171,225424,20
5172,225612,9619
5173,225624,19312
5174,225625,18072
5175,225628,2403
5176,225634,8727
5177,225636,535
5178,225637,3243
5179,225638,3760
5180,225639,8774
5181,225640,8774
5182,225641,8774
5183,225642,8774
5184,225643,8774
5185,225651,1591
5186,225656,1
5187,225657,1
5188,225664,14058
5189,225667,9894
5190,225668,11936
5191,225671,1353
5192,225672,4073
5193,225674,2909
5194,225677,18061
5195,225684,1578
5196,225690,9730
5197,225692,270
5198,225693,2367
5199,225695,566
5200,225698,11599
5201,225722,1881
5202,225723,241
5203,225724,712
5204,225725,251
5205,225726,24
5206,225728,72
5207,225729,1461
5208,225730,301
5209,225731,14
5210,225732,611
5211,225734,29
5212,225735,68
5213,225736,11
5214,225768,32
5215,225771,258
5216,225810,37
5217,225980,221
5218,225981,225
5219,225989,75
5220,225990,71
5221,226062,2094
5222,226063,2094
5223,226092,146
5224,226094,164
5225,226096,122
5226,226107,8653
5227,226108,911
5228,226109,2364
5229,226110,235
5230,226112,351
5231,226113,5398
5232,226114,1486
5233,226115,2964
5234,226116,115
5235,226117,467
5236,226118,842
5237,226119,288
5238,226120,65
5239,226121,120
5240,226122,47
5241,226129,251
5242,226131,41
5243,226134,248
5244,226135,418
5245,226136,4355
5246,226137,11113
5247,226138,12753
5248,226139,4231
5249,226140,61
5250,226169,7956
5251,226170,13
5252,226179,10790
5253,226180,8628
5254,226183,458
5255,226184,431
5256,226185,5318
5257,226253,17583
5258,226272,12
5259,226329,1264
5260,226473,2701
5261,226504,76
5262,226512,17708
5263,226531,15394
5264,226534,6218
5265,226536,5717
5266,226537,7902
5267,226540,5913
5268,226541,4
5269,226707,10380
5270,226730,10380
5271,226737,8
5272,226738,15
5273,226739,14
5274,226743,14
5275,226744,14
5276,226745,15
5277,226748,15
5278,226749,13
5279,226750,7
5280,226751,14
5281,226752,12
5282,226753,13
5283,226754,10
5284,226755,14
5285,226759,12
5286,226760,14
5287,226761,14
5288,226762,13
5289,226763,14
5290,226764,14
5291,226765,14
5292,226766,14
5293,226767,14
5294,226768,14
5295,226769,10
5296,226771,14
5297,226772,13
5298,226773,14
5299,226774,14
5300,226775,14
5301,226776,13
5302,226777,14
5303,226778,14
5304,226779,14
5305,226780,13
5306,226846,2373
5307,226871,8430
5308,226873,8424
5309,226889,1852
5310,226892,168
5311,226980,7
5312,226981,3
5313,226982,7
5314,226983,2
5315,226984,7
5316,226990,7
5317,226991,12
5318,226993,12
5319,226994,7
5320,226995,7
5321,226996,7
5322,226997,2
5323,226998,6
5324,226999,7
5325,227000,7
5326,227001,7
5327,227002,7
5328,227004,7
5329,227005,7
5330,227006,7
5331,227007,7
5332,227008,2
